order_id,order_date,ship_date,ship_mode,customer_name,segment,state,country,market,region,product_id,category,sub_category,product_name,sales,quantity,discount,profit,shipping_cost,order_priority,negative_profit,margem_lucro
TU-2014-9000,2014-01-13,2014-01-16,Second Class,Claudia Bergmann,Corporate,Izmir,Turkey,EMEA,EMEA,OFF-BOS-10002340,Office Supplies,Art,"Boston Markers, Blue",11.0,1,0.6,-5.022,1.83,Medium,False,-0.4565454545454546
CA-2014-7680,2014-01-13,2014-01-15,Second Class,Bradley Talbott,Home Office,Ontario,Canada,Canada,Canada,OFF-SAN-10002639,,Art,"Sanford Markers, Easy-Erase",24.0,1,0.0,0.45,1.59,High,True,0.01875
IZ-2014-2240,2014-01-13,2014-01-16,Second Class,Brian Dahlen,Consumer,Ninawa,Iraq,EMEA,EMEA,OFF-ELD-10003181,Office Supplies,Storage,"Eldon Box, Industrial",11.0,1,0.0,3.96,1.52,High,True,0.36
TU-2014-10000,2014-01-13,2014-01-17,Second Class,Richard Eichhorn,Consumer,Istanbul,Turkey,EMEA,EMEA,OFF-STA-10004108,Office Supplies,Art,"Stanley Canvas, Easy-Erase",20.0,1,0.6,-17.934,1.47,High,False,-0.8967
MX-2014-159877,2014-01-13,2014-01-19,Standard Class,Greg Guthrie,Corporate,Distrito Federal,Mexico,LATAM,North,OFF-LA-10000276,Office Supplies,Labels,"Smead File Folder Labels, 5000 Label Set",12.0,2,0.0,3.8,1.04,Medium,True,0.31666666666666665
AO-2014-6780,2014-01-13,2014-01-18,Standard Class,Sally Knutson,Consumer,Luanda,Angola,Africa,Africa,OFF-CAR-10004229,Office Supplies,Binders,"Cardinal Index Tab, Clear",7.0,1,0.0,2.52,0.52,Medium,True,0.36
ID-2014-29914,2014-01-13,2014-01-18,Standard Class,Joy Smith,Consumer,National Capital,Philippines,APAC,Southeast Asia,OFF-FA-10001925,Office Supplies,Fasteners,"Advantus Staples, 12 Pack",11.0,2,0.45,-4.161,0.5,Medium,False,-0.37827272727272726
CA-2014-108000,2014-01-13,2014-01-17,Standard Class,Linda Southworth,Corporate,California,United States,US,West,OFF-EN-10002621,Office Supplies,Envelopes,Staples,10.0,1,0.0,4.89,0.42,Medium,True,0.489
TU-2014-9000,2014-01-13,2014-01-16,Second Class,Claudia Bergmann,Corporate,Izmir,Turkey,EMEA,EMEA,OFF-SAN-10001345,Office Supplies,Art,"Sanford Canvas, Water Color",21.0,1,0.6,-32.22,0.27,Medium,False,-1.5342857142857143
ES-2014-2637201,2014-01-14,2014-01-18,Standard Class,Patrick O'Donnell,Consumer,England,United Kingdom,EU,,TEC-CO-10000013,Technology,Copiers,"Brother Fax Machine, Laser",4141.0,13,0.0,1697.67,668.96,High,True,0.40996619174112536
ES-2014-5345830,2014-01-14,2014-01-16,First Class,Maureen Gnade,Consumer,Piedmont,Italy,EU,,TEC-CO-10002663,Technology,Copiers,"Sharp Wireless Fax, Laser",2847.0,8,0.0,711.84,350.68,High,True,0.25003161222339304
US-2014-167402,2014-01-14,2014-01-19,Second Class,Cathy Prescott,Corporate,Missouri,United States,US,Central,OFF-SU-10002881,Office Supplies,Supplies,Martin Yale Chadless Opener Electric Letter Opener,4164.0,5,0.0,83.281,262.42,Medium,True,0.02000024015369837
ES-2014-1166113,2014-01-14,2014-01-19,Second Class,Ralph Arnett,Consumer,Baden-Württemberg,Germany,EU,Central,TEC-PH-10004028,Technology,Phones,"Apple Headset, Full Size",596.0,8,0.0,101.28,101.74,Medium,True,0.16993288590604028
MX-2014-131072,2014-01-14,2014-01-19,Second Class,Jennifer Jackson,Consumer,Saint Catherine,Jamaica,LATAM,,FUR-TA-10000789,Furniture,Tables,"Lesro Training Table, with Bottom Storage",538.0,3,0.0,134.4,94.5,High,True,0.24981412639405207
ID-2014-86180,2014-01-14,2014-01-18,Standard Class,Kalyca Meade,Corporate,Western Australia,Australia,APAC,Oceania,TEC-CO-10003349,Technology,Copiers,"Hewlett Copy Machine, Color",318.0,2,0.4,-196.188,37.46,Medium,False,-0.616943396226415
ES-2014-4720491,2014-01-14,2014-01-18,Standard Class,Steven Roelle,Home Office,England,United Kingdom,EU,North,TEC-CO-10000777,Technology,Copiers,"Brother Personal Copier, Laser",429.0,3,0.0,42.84,30.79,Medium,True,0.09986013986013986
ID-2014-86180,2014-01-14,2014-01-18,Standard Class,Kalyca Meade,Corporate,Western Australia,Australia,APAC,Oceania,TEC-PH-10002353,Technology,Phones,"Samsung Signal Booster, Full Size",331.0,4,0.4,-209.688,30.38,Medium,False,-0.6334984894259819
IT-2014-2277753,2014-01-14,2014-01-16,Second Class,Anthony Garverick,Home Office,Tuscany,Italy,EU,,FUR-CH-10001039,Furniture,Chairs,"Harbour Creations Rocking Chair, Adjustable",359.0,6,0.6,-251.388,30.31,Medium,False,-0.7002451253481894
EZ-2014-4000,2014-01-14,2014-01-16,Second Class,Victoria Wilson,Corporate,Prague,Czech Republic,EMEA,EMEA,OFF-SAN-10003041,Office Supplies,Art,"Sanford Markers, Water Color",106.0,4,0.0,9.48,29.27,Critical,True,0.08943396226415094
ID-2014-86180,2014-01-14,2014-01-18,Standard Class,Kalyca Meade,Corporate,Western Australia,Australia,APAC,Oceania,FUR-CH-10003558,Furniture,Chairs,"Hon Swivel Stool, Black",580.0,6,0.4,77.292,24.82,Medium,True,0.13326206896551723
US-2014-167402,2014-01-14,2014-01-19,Second Class,Cathy Prescott,Corporate,Missouri,United States,US,Central,FUR-BO-10001608,Furniture,Bookcases,"Hon Metal Bookcases, Black",213.0,3,0.0,53.235,24.55,Medium,True,0.24992957746478872
ES-2014-5345830,2014-01-14,2014-01-16,First Class,Maureen Gnade,Consumer,Piedmont,Italy,EU,South,OFF-AR-10000399,Office Supplies,Art,"Stanley Canvas, Water Color",158.0,3,0.0,69.48,23.94,High,True,0.439746835443038
ES-2014-5345830,2014-01-14,2014-01-16,First Class,Maureen Gnade,Consumer,Piedmont,Italy,EU,South,OFF-PA-10001294,Office Supplies,Paper,"Enermax Cards & Envelopes, Multicolor",97.0,2,0.0,13.56,22.44,High,True,0.1397938144329897
ES-2014-3380674,2014-01-14,2014-01-18,Standard Class,Elizabeth Moffitt,Corporate,Rhône-Alpes,France,EU,Central,FUR-CH-10002974,Furniture,Chairs,"SAFCO Rocking Chair, Red",364.0,3,0.1,-20.313,21.22,Medium,False,-0.05580494505494505
ES-2014-3380674,2014-01-14,2014-01-18,Standard Class,Elizabeth Moffitt,Corporate,Rhône-Alpes,France,EU,Central,FUR-BO-10002318,Furniture,Bookcases,"Dania Classic Bookcase, Mobile",372.0,1,0.1,33.042,21.09,Medium,True,0.0888225806451613
ES-2014-4720491,2014-01-14,2014-01-18,Standard Class,Steven Roelle,Home Office,England,United Kingdom,EU,North,OFF-ST-10004577,Office Supplies,Storage,"Tenex Shelving, Wire Frame",215.0,4,0.0,25.68,17.0,Medium,True,0.11944186046511628
ES-2014-5345830,2014-01-14,2014-01-16,First Class,Maureen Gnade,Consumer,Piedmont,Italy,EU,South,OFF-AR-10001418,Office Supplies,Art,"BIC Markers, Easy-Erase",80.0,3,0.0,22.41,16.6,High,True,0.280125
ES-2014-2467627,2014-01-14,2014-01-19,Standard Class,Christine Abelman,Corporate,Rhône-Alpes,France,EU,Central,FUR-FU-10004608,,Furnishings,"Advantus Door Stop, Erganomic",131.0,3,0.0,40.59,13.81,Medium,True,0.30984732824427486
ES-2014-5345830,2014-01-14,2014-01-16,First Class,Maureen Gnade,Consumer,Piedmont,Italy,EU,South,OFF-FA-10003789,Office Supplies,Fasteners,"Accos Push Pins, Metal",59.0,4,0.0,9.84,11.73,High,True,0.16677966101694916
ES-2014-4875323,2014-01-14,2014-01-21,Standard Class,Toby Gnade,Consumer,Berlin,Germany,EU,Central,OFF-AR-10002805,Office Supplies,Art,"Boston Sketch Pad, Blue",87.0,2,0.1,32.04,11.31,Low,True,0.3682758620689655
ES-2014-4875323,2014-01-14,2014-01-21,Standard Class,Toby Gnade,Consumer,Berlin,Germany,EU,Central,FUR-CH-10000568,Furniture,Chairs,"Hon Bag Chairs, Black",68.0,2,0.2,-0.048,7.78,Low,False,-0.0007058823529411765
US-2014-167402,2014-01-14,2014-01-19,Second Class,Cathy Prescott,Corporate,Missouri,United States,US,,OFF-AR-10004010,Office Supplies,Art,Hunt Boston Vacuum Mount KS Pencil Sharpener,210.0,6,0.0,54.5844,7.76,Medium,True,0.2599257142857143
ES-2014-1166113,2014-01-14,2014-01-19,Second Class,Ralph Arnett,Consumer,Baden-Württemberg,Germany,EU,Central,TEC-AC-10001942,Technology,Accessories,"Memorex Flash Drive, Programmable",93.0,3,0.0,30.51,7.12,Medium,True,0.32806451612903226
ES-2014-2637201,2014-01-14,2014-01-18,Standard Class,Patrick O'Donnell,Consumer,England,United Kingdom,EU,North,OFF-FA-10002683,Office Supplies,Fasteners,"Stockwell Staples, Assorted Sizes",39.0,5,0.0,14.1,7.06,High,True,0.36153846153846153
ES-2014-4875323,2014-01-14,2014-01-21,Standard Class,Toby Gnade,Consumer,Berlin,Germany,EU,Central,OFF-ST-10003641,,Storage,"Fellowes Trays, Wire Frame",181.0,4,0.2,11.232,6.88,Low,True,0.062055248618784524
ES-2014-5345830,2014-01-14,2014-01-16,First Class,Maureen Gnade,Consumer,Piedmont,Italy,EU,,OFF-BI-10000042,Office Supplies,Binders,"Cardinal Index Tab, Clear",29.0,4,0.0,10.08,6.43,High,True,0.34758620689655173
ES-2014-5345830,2014-01-14,2014-01-16,First Class,Maureen Gnade,Consumer,Piedmont,Italy,EU,,OFF-ST-10001025,Office Supplies,Storage,"Tenex Trays, Single Width",33.0,1,0.4,-1.086,6.13,High,False,-0.03290909090909091
IN-2014-48632,2014-01-14,2014-01-16,Second Class,Eleni McCrary,Corporate,Odisha,India,APAC,Central Asia,OFF-FA-10003161,Office Supplies,Fasteners,"OIC Paper Clips, Assorted Sizes",59.0,5,0.0,24.3,5.5,High,True,0.411864406779661
ID-2014-86180,2014-01-14,2014-01-18,Standard Class,Kalyca Meade,Corporate,Western Australia,Australia,APAC,Oceania,OFF-PA-10001849,,Paper,"SanDisk Cards & Envelopes, Recycled",58.0,2,0.4,-30.024,5.09,Medium,False,-0.5176551724137931
ES-2014-3909772,2014-01-14,2014-01-19,Second Class,Jennifer Braxton,Corporate,Apulia,Italy,EU,South,OFF-BI-10002799,Office Supplies,Binders,"Cardinal Binder Covers, Clear",34.0,3,0.0,8.91,4.75,Medium,True,0.2620588235294118
MO-2014-6990,2014-01-14,2014-01-16,Second Class,Marina Lichtenstein,Corporate,Tanger-Tétouan,Morocco,Africa,Africa,OFF-SAN-10000874,Office Supplies,Art,"Sanford Pencil Sharpener, Fluorescent",26.0,1,0.0,9.03,3.7,High,True,0.34730769230769226
ES-2014-2467627,2014-01-14,2014-01-19,Standard Class,Christine Abelman,Corporate,Rhône-Alpes,France,EU,Central,TEC-MA-10003698,Technology,Machines,"Okidata Phone, White",72.0,1,0.15,-11.949,3.38,Medium,False,-0.16595833333333332
IR-2014-4370,2014-01-14,2014-01-15,First Class,Sally Hughsby,Corporate,Fars,Iran,EMEA,EMEA,OFF-CAM-10003933,Office Supplies,Envelopes,"Cameo Business Envelopes, Recycled",19.0,1,0.0,2.1,3.11,High,True,0.1105263157894737
IN-2014-48632,2014-01-14,2014-01-16,Second Class,Eleni McCrary,Corporate,Odisha,India,APAC,Central Asia,OFF-AR-10001922,Office Supplies,Art,"Sanford Pens, Blue",33.0,3,0.0,5.94,2.81,High,True,0.18000000000000002
MX-2014-131072,2014-01-14,2014-01-19,Second Class,Jennifer Jackson,Consumer,Saint Catherine,Jamaica,LATAM,Caribbean,OFF-LA-10002927,Office Supplies,Labels,"Avery File Folder Labels, 5000 Label Set",13.0,2,0.0,1.76,1.88,High,True,0.13538461538461538
ES-2014-1166113,2014-01-14,2014-01-19,Second Class,Ralph Arnett,Consumer,Baden-Württemberg,Germany,EU,,OFF-EN-10003484,,Envelopes,"Ames Clasp Envelope, Recycled",18.0,3,0.0,3.78,1.68,Medium,True,0.21
US-2014-167402,2014-01-14,2014-01-19,Second Class,Cathy Prescott,Corporate,Missouri,United States,US,Central,OFF-PA-10004983,Office Supplies,Paper,Xerox 23,32.0,5,0.0,15.552,1.49,Medium,True,0.486
ES-2014-1166113,2014-01-14,2014-01-19,Second Class,Ralph Arnett,Consumer,Baden-Württemberg,Germany,EU,,OFF-SU-10000877,Office Supplies,Supplies,"Acme Scissors, Easy Grip",54.0,2,0.0,12.96,1.15,Medium,True,0.24000000000000002
ES-2014-2426190,2014-01-14,2014-01-16,Second Class,Shahid Hopkins,Consumer,Bavaria,Germany,EU,Central,FUR-FU-10000361,Furniture,Furnishings,"Eldon Stacking Tray, Duo Pack",32.0,1,0.0,3.78,1.04,Medium,True,0.118125
ID-2014-86180,2014-01-14,2014-01-18,Standard Class,Kalyca Meade,Corporate,Western Australia,Australia,APAC,Oceania,OFF-FA-10003954,Office Supplies,Fasteners,"Stockwell Rubber Bands, Assorted Sizes",8.0,1,0.4,1.398,0.45,Medium,True,0.17475
MX-2014-111122,2014-01-15,2014-01-15,Same Day,Nora Pelletier,Home Office,Guanajuato,Mexico,LATAM,North,TEC-CO-10002201,Technology,Copiers,"Sharp Ink, Color",335.0,4,0.002,42.9288,138.4,Critical,True,0.12814567164179105
IR-2014-4150,2014-01-15,2014-01-19,Standard Class,Darrin Martin,Consumer,Lorestan,Iran,EMEA,EMEA,FUR-ADV-10000571,Furniture,Furnishings,"Advantus Frame, Erganomic",878.0,8,0.0,280.8,119.14,High,True,0.3198177676537586
MX-2014-111122,2014-01-15,2014-01-15,Same Day,Nora Pelletier,Home Office,Guanajuato,Mexico,LATAM,North,OFF-ST-10002538,Office Supplies,Storage,"Rogers File Cart, Single Width",284.0,3,0.0,113.64,103.4,Critical,True,0.4001408450704225
IN-2014-35227,2014-01-15,2014-01-15,Same Day,Stefania Perrino,Corporate,National Capital,Philippines,APAC,Southeast Asia,FUR-FU-10000482,Furniture,Furnishings,"Eldon Photo Frame, Duo Pack",305.0,7,0.25,8.0325,67.43,High,True,0.026336065573770495
US-2014-106131,2014-01-15,2014-01-17,First Class,Tracy Poddar,Corporate,Colorado,United States,US,,TEC-AC-10003027,Technology,Accessories,Imation 8GB Mini TravelDrive USB 2.0 Flash Drive,169.0,7,0.2,-14.7931,41.09,Critical,False,-0.08753313609467456
MX-2014-147655,2014-01-15,2014-01-20,Second Class,Aaron Bergman,Consumer,León,Nicaragua,LATAM,Central,TEC-AC-10002308,Technology,Accessories,"Belkin Memory Card, Erganomic",225.0,3,0.0,58.56,30.55,Medium,True,0.2602666666666667
ES-2014-1995148,2014-01-15,2014-01-20,Standard Class,Ross Baird,Home Office,England,United Kingdom,EU,North,TEC-PH-10001937,Technology,Phones,"Nokia Audio Dock, Full Size",336.0,2,0.0,57.12,25.85,Medium,True,0.16999999999999998
IN-2014-79425,2014-01-15,2014-01-17,Second Class,Allen Rosenblatt,Corporate,Victoria,Australia,APAC,Oceania,TEC-AC-10001022,Technology,Accessories,"SanDisk Flash Drive, USB",179.0,5,0.1,19.875,23.32,High,True,0.11103351955307263
MX-2014-144953,2014-01-15,2014-01-20,Standard Class,Stuart Van,Corporate,Distrito Federal,Mexico,LATAM,North,TEC-PH-10002572,Technology,Phones,"Nokia Audio Dock, Cordless",226.0,2,0.0,97.2,22.67,High,True,0.4300884955752213
MX-2014-147655,2014-01-15,2014-01-20,Second Class,Aaron Bergman,Consumer,León,Nicaragua,LATAM,Central,TEC-AC-10003615,Technology,Accessories,"SanDisk Router, Programmable",344.0,2,0.0,106.56,21.42,Medium,True,0.3097674418604651
ES-2014-4965996,2014-01-15,2014-01-21,Standard Class,Erica Hackney,Consumer,Hamburg,Germany,EU,Central,TEC-CO-10004252,Technology,Copiers,"HP Ink, Color",260.0,2,0.0,67.62,19.49,Medium,True,0.2600769230769231
IR-2014-4150,2014-01-15,2014-01-19,Standard Class,Darrin Martin,Consumer,Lorestan,Iran,EMEA,EMEA,OFF-SAN-10001546,,Paper,"SanDisk Computer Printout Paper, Recycled",119.0,4,0.0,53.4,16.25,High,True,0.44873949579831934
ES-2014-4965996,2014-01-15,2014-01-21,Standard Class,Erica Hackney,Consumer,Hamburg,Germany,EU,Central,TEC-MA-10003557,Technology,Machines,"Panasonic Inkjet, Durable",312.0,1,0.0,62.43,16.06,Medium,True,0.20009615384615384
GH-2014-2840,2014-01-15,2014-01-19,Second Class,Jim Karlsson,Consumer,Greater Accra,Ghana,Africa,Africa,OFF-FIS-10003234,Office Supplies,Supplies,"Fiskars Trimmer, Serrated",234.0,6,0.0,28.08,14.9,High,True,0.12
ES-2014-1995148,2014-01-15,2014-01-20,Standard Class,Ross Baird,Home Office,England,United Kingdom,EU,North,OFF-BI-10001058,Office Supplies,Binders,"Ibico Binding Machine, Clear",204.0,4,0.0,93.6,14.54,Medium,True,0.4588235294117647
IR-2014-4150,2014-01-15,2014-01-19,Standard Class,Darrin Martin,Consumer,Lorestan,Iran,EMEA,EMEA,TEC-ENE-10004728,Technology,Accessories,"Enermax Keyboard, Erganomic",81.0,1,0.0,40.62,14.36,High,True,0.5014814814814814
IN-2014-62660,2014-01-15,2014-01-19,Standard Class,Julia Barnett,Home Office,Maharashtra,India,APAC,,TEC-AC-10001703,Technology,Accessories,"Memorex Keyboard, USB",143.0,2,0.0,9.96,12.2,High,True,0.06965034965034965
CA-2014-113278,2014-01-15,2014-01-21,Standard Class,Hallie Redmond,Home Office,Indiana,United States,US,Central,TEC-AC-10004469,Technology,Accessories,Microsoft Sculpt Comfort Mouse,160.0,4,0.0,70.312,10.34,Medium,True,0.43945
CA-2014-127306,2014-01-15,2014-01-19,Standard Class,Brosina Hoffman,Consumer,Tennessee,United States,US,South,TEC-PH-10001924,Technology,Phones,iHome FM Clock Radio with Lightning Dock,112.0,2,0.2,6.999,9.36,Medium,True,0.062491071428571424
CA-2014-149076,2014-01-15,2014-01-20,Standard Class,Sean O'Donnell,Consumer,California,United States,US,West,OFF-PA-10000483,Office Supplies,Paper,Xerox 19,155.0,5,0.0,69.705,9.12,Medium,True,0.4497096774193548
IT-2014-1709193,2014-01-15,2014-01-22,Standard Class,Nick Crebassa,Corporate,Umbria,Italy,EU,South,TEC-PH-10003774,Technology,Phones,"Cisco Headset, with Caller ID",106.0,2,0.4,-0.012,7.05,Medium,False,-0.00011320754716981132
ES-2014-1995148,2014-01-15,2014-01-20,Standard Class,Ross Baird,Home Office,England,United Kingdom,EU,North,OFF-SU-10001337,Office Supplies,Supplies,"Fiskars Box Cutter, Easy Grip",74.0,2,0.0,33.42,6.34,Medium,True,0.45162162162162167
ES-2014-1995148,2014-01-15,2014-01-20,Standard Class,Ross Baird,Home Office,England,United Kingdom,EU,North,FUR-FU-10004459,Furniture,Furnishings,"Deflect-O Door Stop, Erganomic",60.0,2,0.3,-10.242,5.12,Medium,False,-0.17070000000000002
US-2014-106131,2014-01-15,2014-01-17,First Class,Tracy Poddar,Corporate,Colorado,United States,US,West,OFF-ST-10003638,Office Supplies,Storage,Mobile Personal File Cube,169.0,9,0.2,14.7546,4.95,Critical,True,0.08730532544378698
ID-2014-12428,2014-01-15,2014-01-19,Standard Class,Elizabeth Moffitt,Corporate,National Capital,Philippines,APAC,Southeast Asia,OFF-AR-10002256,Office Supplies,Art,"BIC Sketch Pad, Easy-Erase",54.0,2,0.45,-28.437,4.92,Medium,False,-0.5266111111111111
CA-2014-113278,2014-01-15,2014-01-21,Standard Class,Hallie Redmond,Home Office,Indiana,United States,US,Central,OFF-ST-10001590,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",67.0,5,0.0,17.524,4.87,Medium,True,0.26155223880597017
CA-2014-113278,2014-01-15,2014-01-21,Standard Class,Hallie Redmond,Home Office,Indiana,United States,US,Central,TEC-PH-10000169,Technology,Phones,ARKON Windshield Dashboard Air Vent Car Mount Holder,68.0,4,0.0,1.356,4.8,Medium,True,0.019941176470588236
IN-2014-63619,2014-01-15,2014-01-19,Standard Class,Corey Catlett,Corporate,Uttar Pradesh,India,APAC,Central Asia,OFF-LA-10000195,Office Supplies,Labels,"Novimex File Folder Labels, Laser Printer Compatible",33.0,4,0.0,0.24,4.4,High,True,0.007272727272727273
ID-2014-12428,2014-01-15,2014-01-19,Standard Class,Elizabeth Moffitt,Corporate,National Capital,Philippines,APAC,,OFF-ST-10003334,Office Supplies,Storage,"Smead Trays, Wire Frame",52.0,2,0.45,-25.695,4.31,Medium,False,-0.4941346153846154
CA-2014-127306,2014-01-15,2014-01-19,Standard Class,Brosina Hoffman,Consumer,Tennessee,United States,US,,OFF-PA-10000019,Office Supplies,Paper,Xerox 1931,36.0,7,0.2,12.7008,2.96,Medium,True,0.3528
GH-2014-2840,2014-01-15,2014-01-19,Second Class,Jim Karlsson,Consumer,Greater Accra,Ghana,Africa,Africa,OFF-STA-10000155,Office Supplies,Art,"Stanley Pencil Sharpener, Water Color",28.0,1,0.0,1.11,2.85,High,True,0.039642857142857146
CA-2014-113278,2014-01-15,2014-01-21,Standard Class,Hallie Redmond,Home Office,Indiana,United States,US,Central,OFF-ST-10002562,Office Supplies,Storage,Staples,19.0,2,0.0,5.2528,2.35,Medium,True,0.2764631578947368
CA-2014-138779,2014-01-15,2014-01-16,First Class,Rob Beeghly,Consumer,North Carolina,United States,US,South,OFF-EN-10002504,Office Supplies,Envelopes,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",22.0,1,0.2,7.3386,2.04,Critical,True,0.33357272727272724
ID-2014-67168,2014-01-15,2014-01-19,Standard Class,Cari MacIntyre,Corporate,Punjab,Pakistan,APAC,Central Asia,OFF-SU-10000738,Office Supplies,Supplies,"Acme Shears, Steel",25.0,1,0.5,-13.32,2.0,Medium,False,-0.5328
CA-2014-113278,2014-01-15,2014-01-21,Standard Class,Hallie Redmond,Home Office,Indiana,United States,US,Central,FUR-FU-10001037,Furniture,Furnishings,"DAX Charcoal/Nickel-Tone Document Frame, 5 x 7",19.0,2,0.0,8.532,1.56,Medium,True,0.44905263157894737
ID-2014-67168,2014-01-15,2014-01-19,Standard Class,Cari MacIntyre,Corporate,Punjab,Pakistan,APAC,Central Asia,OFF-FA-10000974,Office Supplies,Fasteners,"Stockwell Paper Clips, Bulk Pack",14.0,2,0.5,-2.85,1.13,Medium,False,-0.20357142857142857
CA-2014-127306,2014-01-15,2014-01-19,Standard Class,Brosina Hoffman,Consumer,Tennessee,United States,US,,OFF-EN-10001219,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",18.0,3,0.2,6.6468,1.09,Medium,True,0.36926666666666663
CA-2014-113278,2014-01-15,2014-01-21,Standard Class,Hallie Redmond,Home Office,Indiana,United States,US,Central,TEC-AC-10001445,Technology,Accessories,Imation USB 2.0 Swivel Flash Drive USB flash drive - 4 GB - Pink,12.0,4,0.0,2.5452,1.07,Medium,True,0.21209999999999998
ES-2014-4965996,2014-01-15,2014-01-21,Standard Class,Erica Hackney,Consumer,Hamburg,Germany,EU,,OFF-LA-10001413,Office Supplies,Labels,"Hon Shipping Labels, Laser Printer Compatible",34.0,3,0.0,9.54,1.04,Medium,True,0.28058823529411764
CA-2014-138779,2014-01-15,2014-01-16,First Class,Rob Beeghly,Consumer,North Carolina,United States,US,South,TEC-PH-10003655,Technology,Phones,Sannysis Cute Owl Design Soft Skin Case Cover for Samsung Galaxy S4,8.0,5,0.2,0.693,0.76,Critical,True,0.086625
CA-2014-127306,2014-01-15,2014-01-19,Standard Class,Brosina Hoffman,Consumer,Tennessee,United States,US,South,OFF-BI-10002003,,Binders,Ibico Presentation Index for Binding Systems,6.0,5,0.7,-4.577,0.52,Medium,False,-0.7628333333333334
CA-2014-113278,2014-01-15,2014-01-21,Standard Class,Hallie Redmond,Home Office,Indiana,United States,US,Central,OFF-PA-10004156,Office Supplies,Paper,Xerox 188,11.0,1,0.0,5.5566,0.45,Medium,True,0.5051454545454546
